afla	afum	anid	anig	myID
F9C07_9950	Afu6g09110	AN1766	An11g06860	myID4648
F9C07_9953	Afu6g09130	AN1764	An11g06880	myID4649
F9C07_9955	Afu6g09150	AN1762	An11g06890	myID4650
F9C07_2197943	Afu6g09160	AN1761	An11g06900	myID4651
F9C07_2057516	Afu6g09165	AN1760	An11g06920	myID4652
F9C07_2057825	Afu6g09170	AN1778	An11g06930	myID4653
F9C07_1197641	Afu6g09180	AN1779	An11g06950	myID4654
F9C07_2126878	Afu6g09190	AN1780	An11g06960	myID4655
F9C07_2277133	Afu6g09200	AN1781	An11g06970	myID4656
F9C07_2277134	Afu6g09210	AN1782	An11g06980	myID4657
F9C07_2277135	Afu6g09220	AN7538	An11g06990	myID4658
F9C07_9967	Afu6g09240	AN7537	An11g07450	myID4659
F9C07_9968	Afu6g09250	AN7533	An11g07660	myID4660
F9C07_2252109	Afu6g09520	AN7524	An11g07700	myID4661
F9C07_9976	Afu6g09600	AN7529	An11g07760	myID4662
F9C07_2225370	Afu6g09810	AN7525	An11g07690	myID4663
F9C07_2225371	Afu6g09820	AN7526	An11g07680	myID4664
F9C07_2206959	Afu6g09920	AN10946	An11g07970	myID4665
F9C07_1199731	Afu6g09930	AN7513	An11g07980	myID4666
F9C07_9993	Afu6g09950	AN10945	An11g08010	myID4667
F9C07_2201513	Afu6g10010	AN2122	An11g05310	myID4668
F9C07_4462	Afu6g10020	AN2123	An11g05320	myID4669
F9C07_2281553	Afu6g10030	AN2124	An11g05330	myID4670
F9C07_2281549	Afu6g10060	AN2126	An11g05460	myID4671
F9C07_4450	Afu6g10080	AN7208	An11g01400	myID4672
F9C07_4449	Afu6g10090	AN9514	An11g01390	myID4673
F9C07_2220459	Afu6g10140	AN7189	An11g01060	myID4674
F9C07_1373286	Afu6g10220	AN7188	An11g01040	myID4675
F9C07_2281519	Afu6g10250	AN7201	An11g01110	myID4676
F9C07_2281520	Afu6g10260	AN7193	An11g01120	myID4677
F9C07_4434	Afu6g10280	AN7192	An11g01180	myID4678
F9C07_4436	Afu6g10320	AN7205	An11g01300	myID4679
F9C07_4437	Afu6g10330	AN7206	An11g01310	myID4680
F9C07_4412	Afu6g10340	AN2467	An11g01080	myID4681
F9C07_2281494	Afu6g10360	AN2456	An11g00830	myID4682
F9C07_2281493	Afu6g10370	AN2457	An11g00840	myID4683
F9C07_2066848	Afu6g10380	AN2458	An11g00860	myID4684
F9C07_2230300	Afu6g10390	AN2459	An11g00870	myID4685
F9C07_1372792	Afu6g10400	AN2460	An11g00970	myID4686
F9C07_4406	Afu6g10410	AN12235	An11g00940	myID4687
F9C07_1372453	Afu6g10420	AN12236	An11g00930	myID4688
F9C07_4404	Afu6g10430	AN10309	An11g00920	myID4689
F9C07_4403	Afu6g10440	AN10306	An11g00910	myID4690
F9C07_4408	Afu6g10460	AN2464	An11g00990	myID4691
F9C07_2148208	Afu6g10480	AN2453	An11g00800	myID4692
F9C07_4390	Afu6g10490	AN2452	An11g00790	myID4693
F9C07_1371534	Afu6g10500	AN2451	An11g00780	myID4694
F9C07_4387	Afu6g10510	AN2450	An11g00770	myID4695
F9C07_4386	Afu6g10520	AN10308	An11g00760	myID4696
F9C07_4384	Afu6g10540	AN10304	An11g00750	myID4697
F9C07_4381	Afu6g10580	AN2445	An11g00744	myID4698
F9C07_2281484	Afu6g10550	AN2447	An11g00740	myID4699
F9C07_4382	Afu6g10560	AN2446	An11g00720	myID4700
F9C07_4380	Afu6g10590	AN2442	An11g00690	myID4701
F9C07_4376	Afu6g10600	AN2441	An11g00460	myID4702
F9C07_2281477	Afu6g10610	AN2440	An11g00470	myID4703
F9C07_2201440	Afu6g10620	AN2439	An11g00480	myID4704
F9C07_4373	Afu6g10630	AN2438	An11g00490	myID4705
F9C07_2185828	Afu6g10650	AN2436	An11g00510	myID4706
F9C07_4371	Afu6g10660	AN2435	An11g00530	myID4707
F9C07_2064660	Afu6g10680	AN2434	An11g00570	myID4708
F9C07_2281470	Afu6g10690	AN2433	An11g00560	myID4709
F9C07_4367	Afu6g10700	AN2432	An11g00550	myID4710
F9C07_4364	Afu6g10730	AN2431	An11g00610	myID4711
F9C07_1370626	Afu6g10740	AN2430	An11g00620	myID4712
F9C07_4362	Afu6g10750	AN2429	An11g00630	myID4713
F9C07_2201426	Afu6g10770	AN9498	An11g00650	myID4714
F9C07_4359	Afu6g10780	AN6383	An11g00660	myID4715
F9C07_2067163	Afu6g10790	AN6387	An11g00450	myID4716
F9C07_2254031	Afu6g10800	AN6389	An11g00440	myID4717
F9C07_3322	Afu6g10810	AN6390	An11g00430	myID4718
F9C07_2282973	Afu6g10840	AN11915	An11g00410	myID4719
F9C07_2282970	Afu6g10880	AN6394	An11g00400	myID4720
F9C07_2067012	Afu6g10960	AN0599	An08g07960	myID4721
F9C07_1386696	Afu6g10965	AN0598	An08g07950	myID4722
F9C07_4671	Afu6g10970	AN0597	An08g07940	myID4723
F9C07_1386694	Afu6g10980	AN0596	An08g07830	myID4724
F9C07_4669	Afu6g10990	AN0595	An08g07840	myID4725
F9C07_2281721	Afu6g11010	AN0594	An08g07870	myID4726
F9C07_2281720	Afu6g11020	AN0593	An08g07890	myID4727
F9C07_4665	Afu6g11030	AN0592	An08g07820	myID4728
F9C07_2104540	Afu6g11040	AN0591	An08g07810	myID4729
F9C07_4660	Afu6g11060	AN0590	An08g07800	myID4730
F9C07_4659	Afu6g11070	AN0589	An08g07790	myID4731
F9C07_2149282	Afu6g11110	AN0585	An08g07710	myID4732
F9C07_4654	Afu6g11120	AN0583	An08g07610	myID4733
F9C07_4653	Afu6g11130	AN0582	An08g07600	myID4734
F9C07_2281708	Afu6g11140	AN0581	An08g07590	myID4735
F9C07_4651	Afu6g11150	AN0580	An08g07580	myID4736
F9C07_2230536	Afu6g11160	AN0579	An08g07570	myID4737
F9C07_1384223	Afu6g11170	AN0578	An08g07560	myID4738
F9C07_4647	Afu6g11180	AN0577	An08g07550	myID4739
F9C07_4646	Afu6g11190	AN0576	An08g07540	myID4740
F9C07_4645	Afu6g11200	AN0575	An08g07530	myID4741
F9C07_2201639	Afu6g11210	AN0574	An08g07520	myID4742
F9C07_1383853	Afu6g11220	AN0573	An08g07510	myID4743
F9C07_4637	Afu6g11230	AN0568	An08g07490	myID4744
F9C07_2281696	Afu6g11250	AN0569	An08g07480	myID4745
F9C07_4634	Afu6g11270	AN0571	An08g07470	myID4746
F9C07_2281694	Afu6g11290	AN0572	An08g07465	myID4747
F9C07_2281693	Afu6g11300	AN0566	An08g07460	myID4748
F9C07_2230517	Afu6g11310	AN0565	An08g07420	myID4749
F9C07_2201624	Afu6g11340	AN0562	An08g07380	myID4750
F9C07_2281687	Afu6g11370	AN0560	An08g07370	myID4751
F9C07_4623	Afu6g11380	AN0559	An08g07360	myID4752
F9C07_4621	Afu6g11390	AN0558	An08g07350	myID4753
F9C07_1384503	Afu6g11400	AN0557	An08g07340	myID4754
F9C07_4618	Afu6g11410	AN0556	An08g07330	myID4755
F9C07_4617	Afu6g11420	AN10086	An08g07320	myID4756
F9C07_4614	Afu6g11430	AN0554	An08g07290	myID4757
F9C07_4616	Afu6g11440	AN10099	An08g07310	myID4758
F9C07_4581	Afu6g11460	AN0505	An01g11820	myID4759
F9C07_4580	Afu6g11470	AN0504	An01g11810	myID4760
F9C07_2211139	Afu6g11480	AN10084	An01g11800	myID4761
F9C07_4577	Afu6g11490	AN10096	An01g11780	myID4762
F9C07_4575	Afu6g11510	AN0502	An01g11720	myID4763
F9C07_1380593	Afu6g11620	AN0495	An01g11650	myID4764
F9C07_2280254	Afu6g12250	AN5669	An06g01370	myID4765
F9C07_11253	Afu6g12270	AN10722	An06g01380	myID4766
F9C07_11254	Afu6g12280	AN5670	An06g01390	myID4767
F9C07_2142425	Afu6g12290	AN5671	An06g01400	myID4768
F9C07_2280259	Afu6g12300	AN3739	An06g01440	myID4769
F9C07_2280260	Afu6g12310	AN3738	An06g01460	myID4770
F9C07_1166284	Afu6g12320	AN3736	An06g01470	myID4771
F9C07_2200347	Afu6g12330	AN3737	An06g01480	myID4772
F9C07_11262	Afu6g12340	AN3735	An06g01490	myID4773
F9C07_2280265	Afu6g12360	AN3733	An06g01510	myID4774
F9C07_2280266	Afu6g12370	AN3732	An06g01520	myID4775
F9C07_11269	Afu6g12380	AN3727	An06g01530	myID4776
F9C07_11270	Afu6g12390	AN3728	An06g01540	myID4777
F9C07_2280269	Afu6g12400	AN3729	An06g01550	myID4778
F9C07_11274	Afu6g12420	AN3731	An06g01580	myID4779
F9C07_2280272	Afu6g12430	AN11730	An06g01590	myID4780
F9C07_2280273	Afu6g12440	AN11729	An06g01600	myID4781
F9C07_11277	Afu6g12450	AN3725	An06g01610	myID4782
F9C07_11278	Afu6g12460	AN3724	An06g01620	myID4783
F9C07_1168830	Afu6g12470	AN10441	An06g01630	myID4784
F9C07_2059213	Afu6g12480	AN10437	An06g01640	myID4785
F9C07_2059939	Afu6g12490	AN3686	An06g01650	myID4786
F9C07_2280287	Afu6g12500	AN3687	An06g01660	myID4787
F9C07_2277526	Afu6g12522	AN3688	An06g01690	myID4788
F9C07_2277527	Afu6g12530	AN10459	An06g01710	myID4789
F9C07_2129128	Afu6g12540	AN3689	An06g01720	myID4790
F9C07_2129133	Afu6g12550	AN3690	An06g01730	myID4791
F9C07_2129136	Afu6g12560	AN3691	An06g01740	myID4792
F9C07_2225819	Afu6g12570	AN3696	An06g01750	myID4793
F9C07_2822	Afu6g12580	AN3695	An06g01760	myID4794
F9C07_2055866	Afu6g12600	AN3693	An06g01780	myID4795
F9C07_1247380	Afu6g12610	AN3692	An06g01810	myID4796
F9C07_1247198	Afu6g12620	AN11728	An06g01820	myID4797
F9C07_2277535	Afu6g12630	AN3702	An06g01830	myID4798
F9C07_2811	Afu6g12640	AN10438	An06g01850	myID4799
F9C07_2810	Afu6g12650	AN10454	An06g01860	myID4800
F9C07_2809	Afu6g12660	AN3706	An06g01870	myID4801
F9C07_2277544	Afu6g12670	AN3707	An06g01880	myID4802
F9C07_2277545	Afu6g12680	AN3708	An06g01890	myID4803
F9C07_2277546	Afu6g12690	AN3709	An06g01900	myID4804
F9C07_2099922	Afu6g12700	AN3710	An06g01910	myID4805
F9C07_2225838	Afu6g12710	AN3711	An06g01920	myID4806
F9C07_2277549	Afu6g12720	AN11411	An06g01930	myID4807
F9C07_2277552	Afu6g12730	AN3714	An06g01950	myID4808
F9C07_2277553	Afu6g12740	AN3712	An08g10740	myID4809
F9C07_2277554	Afu6g12750	AN10465	An08g10730	myID4810
F9C07_2277555	Afu6g12760	AN10439	An08g10720	myID4811
F9C07_2277556	Afu6g12770	AN3716	An08g10710	myID4812
F9C07_2277557	Afu6g12780	AN3717	An08g10700	myID4813
F9C07_2794	Afu6g12790	AN10440	An08g10690	myID4814
F9C07_2793	Afu6g12800	AN10455	An08g10680	myID4815
F9C07_2792	Afu6g12820	AN3719	An08g10670	myID4816
F9C07_2277561	Afu6g12830	AN3720	An08g10650	myID4817
F9C07_2790	Afu6g12840	AN3721	An08g10640	myID4818
F9C07_2788	Afu6g12860	AN10466	An08g10610	myID4819
F9C07_2277566	Afu6g12870	AN5528	An08g10600	myID4820
F9C07_2198306	Afu6g12890	AN10682	An08g10570	myID4821
F9C07_2783	Afu6g12910	AN10677	An08g10560	myID4822
F9C07_2782	Afu6g12900	AN10686	An08g10550	myID4823
F9C07_2099944	Afu6g12920	AN5526	An08g10540	myID4824
F9C07_2277571	Afu6g12930	AN5525	An08g10530	myID4825
F9C07_2277572	Afu6g12940	AN5524	An08g10520	myID4826
F9C07_2777	Afu6g12960	AN5522	An08g10500	myID4827
F9C07_2774	Afu6g12980	AN5521	An08g10490	myID4828
F9C07_2277578	Afu6g12990	AN5520	An08g10480	myID4829
F9C07_2769	Afu6g13020	AN5519	An08g10470	myID4830
F9C07_2768	Afu6g13010	AN5518	An08g10460	myID4831
F9C07_2277583	Afu6g13030	AN5517	An08g10450	myID4832
F9C07_1253457	Afu6g13050	AN5516	An08g10440	myID4833
F9C07_2129356	Afu6g13060	AN10689	An08g10410	myID4834
F9C07_2763	Afu6g13070	AN10676	An08g10400	myID4835
F9C07_2277587	Afu6g13080	AN5514	An08g10390	myID4836
F9C07_2759	Afu6g13090	AN5513	An08g10380	myID4837
F9C07_2758	Afu6g13100	AN5512	An08g10370	myID4838
F9C07_2277592	Afu6g13120	AN5499	An08g10360	myID4839
F9C07_2277593	Afu6g13130	AN5498	An08g10350	myID4840
F9C07_2754	Afu6g13140	AN5497	An08g10340	myID4841
F9C07_2753	Afu6g13150	AN5496	An08g10330	myID4842
F9C07_2752	Afu6g13160	AN5494	An08g10320	myID4843
F9C07_2751	Afu6g13170	AN5495	An08g10310	myID4844
F9C07_2749	Afu6g13180	AN5492	An08g10280	myID4845
F9C07_1249310	Afu6g13190	AN5493	An08g10300	myID4846
F9C07_2277600	Afu6g13200	AN5491	An08g10270	myID4847
F9C07_2746	Afu6g13220	AN5489	An08g10180	myID4848
F9C07_2745	Afu6g13230	AN10675	An08g10150	myID4849
F9C07_2277603	Afu6g13250	AN10681	An08g10140	myID4850
F9C07_2225896	Afu6g13260	AN5485	An08g10130	myID4851
F9C07_2742	Afu6g13280	AN5484	An08g10110	myID4852
F9C07_2277605	Afu6g13290	AN5483	An08g10070	myID4853
F9C07_2277607	Afu6g13300	AN5482	An08g10060	myID4854
F9C07_2277608	Afu6g13310	AN11813	An08g10050	myID4855
F9C07_2217776	Afu6g13320	AN5481	An08g10040	myID4856
F9C07_2737	Afu6g13330	AN5480	An08g10030	myID4857
F9C07_2736	Afu6g13340	AN5479	An08g10020	myID4858
F9C07_2735	Afu6g13346	AN5458	An08g10010	myID4859
F9C07_1255752	Afu6g13350	AN5457	An08g10000	myID4860
F9C07_2057408	Afu6g13360	AN5456	An08g09170	myID4861
F9C07_2732	Afu6g13370	AN5455	An08g09160	myID4862
F9C07_2729	Afu6g13380	AN5453	An08g09040	myID4863
F9C07_2728	Afu6g13410	AN5452	An08g09010	myID4864
F9C07_2727	Afu6g13420	AN5451	An08g09000	myID4865
F9C07_2726	Afu6g13430	AN5450	An08g08980	myID4866
F9C07_2277621	Afu6g13440	AN5449	An08g08950	myID4867
F9C07_2287724	Afu6g13490	AN5447	An08g08840	myID4868
F9C07_13001	Afu6g13500	AN5446	An08g08820	myID4869
F9C07_13002	Afu6g13510	AN5445	An08g08780	myID4870
F9C07_2287715	Afu6g13530	AN5443	An08g08760	myID4871
F9C07_2287714	Afu6g13540	AN5442	An08g08750	myID4872
F9C07_2287713	Afu6g13550	AN5441	An08g08740	myID4873
F9C07_13012	Afu6g13570	AN5440	An08g08720	myID4874
F9C07_13015	Afu6g13600	AN5438	An08g08690	myID4875
F9C07_13017	Afu6g13630	AN5437	An08g08620	myID4876
F9C07_1957504	Afu6g13640	AN10680	An08g08660	myID4877
F9C07_2287708	Afu6g13650	AN10673	An08g08670	myID4878
F9C07_2175791	Afu6g13660	AN5403	An08g08590	myID4879
F9C07_13021	Afu6g13670	AN5404	An08g08600	myID4880
F9C07_12996	Afu6g13680	AN5405	An08g08570	myID4881
F9C07_2175876	Afu6g13690	AN5406	An08g08550	myID4882
F9C07_1959235	Afu6g13760	AN10672	An08g08370	myID4883
F9C07_1959401	Afu6g13770	AN5390	An08g08340	myID4884
F9C07_12982	Afu6g13820	AN5402	An08g08490	myID4885
F9C07_2287730	Afu6g13850	AN5407	An08g08540	myID4886
F9C07_12979	Afu6g13860	AN5401	An08g08500	myID4887
F9C07_12961	Afu6g13890	AN5375	An08g08320	myID4888
F9C07_2264809	Afu6g13900	AN5376	An08g08300	myID4889
F9C07_2175979	Afu6g14060	AN5372	An08g08280	myID4890
F9C07_12959	Afu6g14090	AN5357	An06g01000	myID4891
F9C07_2287764	Afu6g14120	AN10664	An06g01030	myID4892
F9C07_12949	Afu6g14130	AN5351	An06g01040	myID4893
F9C07_2077504	Afu6g14140	AN5350	An06g01050	myID4894
F9C07_2076710	Afu6g14150	AN5349	An06g01060	myID4895
F9C07_1960087	Afu6g14170	AN5347	An06g01080	myID4896
F9C07_12944	Afu6g14180	AN5346	An06g01100	myID4897
F9C07_1960083	Afu6g14190	AN5345	An06g01110	myID4898
F9C07_2287772	Afu6g14220	AN5343	An06g01130	myID4899
F9C07_2248420	Afu6g14230	AN5342	An06g01180	myID4900
F9C07_12935	Afu6g14240	AN5341	An06g01190	myID4901
F9C07_2287776	Afu6g14250	AN11956	An06g01200	myID4902
F9C07_12938	Afu6g14260	AN5340	An06g01210	myID4903
F9C07_12930	Afu6g14270	AN5339	An06g01220	myID4904
F9C07_2287811	Afu6g14280	AN5338	An08g08060	myID4905
F9C07_12888	Afu6g14290	AN5337	An08g08040	myID4906
F9C07_12900	Afu6g14310	AN10661	An08g08080	myID4907
F9C07_2287807	Afu6g14320	AN10663	An08g08150	myID4908
F9C07_1963808	Afu6g14360	AN5335	An06g00630	myID4909
F9C07_2076236	Afu7g01150	AN3405	An12g02110	myID4910
F9C07_12251	Afu7g01170	AN3379	An12g01970	myID4911
F9C07_2287043	Afu7g01220	AN10396	An12g01890	myID4912
F9C07_2287042	Afu7g01230	AN3375	An12g01900	myID4913
F9C07_2205690	Afu7g01260	AN3374	An12g01920	myID4914
F9C07_2236590	Afu7g01270	AN3373	An12g01930	myID4915
F9C07_2287037	Afu7g01280	AN3372	An12g01940	myID4916
F9C07_12340	Afu7g01290	AN3371	An12g01950	myID4917
F9C07_12353	Afu7g01300	AN3370	An12g01880	myID4918
F9C07_12354	Afu7g01310	AN3369	An12g01870	myID4919
F9C07_12355	Afu7g01320	AN3368	An12g01850	myID4920
F9C07_12356	Afu7g01330	AN3367	An12g01550	myID4921
F9C07_12357	Afu7g01340	AN3366	An12g01540	myID4922
F9C07_12358	Afu7g01350	AN10400	An12g01530	myID4923
F9C07_12359	Afu7g01370	AN10395	An12g01520	myID4924
F9C07_12360	Afu7g01380	AN10394	An12g01510	myID4925
F9C07_12364	Afu7g01400	AN3363	An12g01500	myID4926
F9C07_2205701	Afu7g01420	AN10393	An12g01480	myID4927
F9C07_2287058	Afu7g01430	AN3361	An12g01460	myID4928
F9C07_12368	Afu7g01440	AN3410	An12g01370	myID4929
F9C07_2287060	Afu7g01460	AN3413	An12g01350	myID4930
F9C07_12373	Afu7g01480	AN3411	An12g01330	myID4931
F9C07_12377	Afu7g01490	AN3408	An12g01210	myID4932
F9C07_12386	Afu7g01510	AN3416	An12g01190	myID4933
F9C07_2236632	Afu7g01520	AN11837	An12g01180	myID4934
F9C07_12388	Afu7g01530	AN3417	An12g01170	myID4935
F9C07_2169170	Afu7g01550	AN9151	An12g01140	myID4936
F9C07_2235635	Afu7g01570	AN9142	An12g01130	myID4937
F9C07_2073493	Afu7g01600	AN11181	An12g01100	myID4938
F9C07_1759817	Afu7g01610	AN9146	An12g01080	myID4939
F9C07_1759782	Afu7g01620	AN11932	An12g01070	myID4940
F9C07_8497	Afu7g01640	AN9147	An12g01060	myID4941
F9C07_1760626	Afu7g01650	AN9141	An12g01050	myID4942
F9C07_2169245	Afu7g01670	AN9140	An12g01040	myID4943
F9C07_8502	Afu7g01690	AN9138	An12g01020	myID4944
F9C07_8504	Afu7g01700	AN11178	An12g01010	myID4945
F9C07_8505	Afu7g01710	AN9130	An12g01000	myID4946
F9C07_2286223	Afu7g01740	AN11167	An12g00940	myID4947
F9C07_1761820	Afu7g01800	AN9132	An12g00860	myID4948
F9C07_2235663	Afu7g01810	AN11185	An12g00840	myID4949
F9C07_8522	Afu7g01820	AN11169	An12g00830	myID4950
F9C07_2286228	Afu7g01830	AN9148	An12g00820	myID4951
F9C07_2286229	Afu7g01840	AN9149	An12g00800	myID4952
F9C07_8526	Afu7g01850	AN9125	An12g00780	myID4953
F9C07_2286230	Afu7g01860	AN9124	An12g00790	myID4954
F9C07_1761948	Afu7g01870	AN9126	An12g00770	myID4955
F9C07_8528	Afu7g01880	AN9116	An12g00760	myID4956
F9C07_8529	Afu7g01890	AN9117	An12g00750	myID4957
F9C07_8530	Afu7g01900	AN9118	An12g00740	myID4958
F9C07_2286236	Afu7g01910	AN9119	An12g00730	myID4959
F9C07_2286237	Afu7g01920	AN9120	An12g00720	myID4960
F9C07_2286238	Afu7g01930	AN9121	An12g00710	myID4961
F9C07_2286240	Afu7g01940	AN9109	An12g00690	myID4962
F9C07_8538	Afu7g01950	AN11176	An12g00680	myID4963
F9C07_2261073	Afu7g01980	AN11177	An12g00670	myID4964
F9C07_2286244	Afu7g02010	AN9108	An12g00660	myID4965
F9C07_2235684	Afu7g02030	AN11175	An12g00650	myID4966
F9C07_8543	Afu7g02020	AN9107	An12g00640	myID4967
F9C07_1763487	Afu7g02040	AN9106	An12g00630	myID4968
F9C07_2235687	Afu7g02050	AN9105	An12g00620	myID4969
F9C07_2205068	Afu7g02060	AN9104	An12g00610	myID4970
F9C07_8547	Afu7g02070	AN9103	An12g00600	myID4971
F9C07_2169358	Afu7g02080	AN9102	An12g00590	myID4972
F9C07_8549	Afu7g02090	AN9101	An12g00580	myID4973
F9C07_8551	Afu7g02100	AN9100	An12g00570	myID4974
F9C07_8553	Afu7g02110	AN11164	An12g00550	myID4975
F9C07_2074052	Afu7g02120	AN11174	An12g00530	myID4976
F9C07_1764697	Afu7g02130	AN9098	An12g00520	myID4977
F9C07_8556	Afu7g02140	AN9097	An12g00510	myID4978
F9C07_2073548	Afu7g02150	AN9096	An12g00500	myID4979
F9C07_8558	Afu7g02170	AN9095	An12g00490	myID4980
F9C07_8559	Afu7g02180	AN9094	An12g00480	myID4981
F9C07_8560	Afu7g02190	AN9093	An12g00470	myID4982
F9C07_2109550	Afu7g02200	AN11930	An12g00460	myID4983
F9C07_8562	Afu7g02220	AN9091	An12g00440	myID4984
F9C07_2235704	Afu7g02230	AN9090	An12g00410	myID4985
F9C07_2246934	Afu7g02240	AN9089	An12g00400	myID4986
F9C07_8565	Afu7g02260	AN9087	An12g00390	myID4987
F9C07_8566	Afu7g02270	AN9086	An12g00380	myID4988
F9C07_2235708	Afu7g02280	AN9085	An12g00370	myID4989
F9C07_1765792	Afu7g02285	AN11182	An12g00350	myID4990
F9C07_1766615	Afu7g02290	AN11163	An12g00340	myID4991
F9C07_8571	Afu7g02310	AN9083	An12g00320	myID4992
F9C07_8572	Afu7g02320	AN9082	An12g00260	myID4993
F9C07_8575	Afu7g02350	AN9079	An12g00230	myID4994
F9C07_8576	Afu7g02360	AN9078	An12g00220	myID4995
F9C07_8577	Afu7g02370	AN9077	An12g00210	myID4996
F9C07_2169535	Afu7g02390	AN9076	An12g00180	myID4997
F9C07_2286277	Afu7g02400	AN9075	An12g00170	myID4998
F9C07_8584	Afu7g02470	AN9065	An12g00130	myID4999
F9C07_2286282	Afu7g02480	AN9063	An12g00120	myID5000
F9C07_8588	Afu7g02510	AN9070	An12g00060	myID5001
F9C07_2109575	Afu7g02520	AN9071	An12g00050	myID5002
F9C07_8589	Afu7g02540	AN9072	An12g00040	myID5003
F9C07_2205087	Afu7g02550	AN9064	An12g00030	myID5004
F9C07_2205090	Afu7g02590	AN9068	An12g00010	myID5005
F9C07_1428193	Afu7g03670	AN8289	An13g00010	myID5006
F9C07_1428255	Afu7g03680	AN8288	An13g00020	myID5007
F9C07_6992	Afu7g03690	AN11066	An13g00030	myID5008
F9C07_2104988	Afu7g03700	AN11072	An13g00040	myID5009
F9C07_1429083	Afu7g03710	AN8286	An13g00050	myID5010
F9C07_6993	Afu7g03720	AN8285	An13g00070	myID5011
F9C07_6994	Afu7g03730	AN8284	An13g00080	myID5012
F9C07_1428495	Afu7g03740	AN8283	An13g00090	myID5013
F9C07_1428686	Afu7g03750	AN4279	An13g00100	myID5014
F9C07_2282135	Afu7g03760	AN4278	An13g00110	myID5015
F9C07_2064530	Afu7g03780	AN10537	An13g00140	myID5016
F9C07_7000	Afu7g03790	AN4274	An13g00210	myID5017
F9C07_1432464	Afu7g03800	AN4273	An13g00220	myID5018
F9C07_2151537	Afu7g03820	AN4272	An13g00240	myID5019
F9C07_1428525	Afu7g03830	AN4271	An13g00250	myID5020
F9C07_2231036	Afu7g03840	AN4267	An13g00270	myID5021
F9C07_2231037	Afu7g03860	AN4269	An13g00280	myID5022
F9C07_7007	Afu7g03870	AN4270	An13g00290	myID5023
F9C07_2066186	Afu7g03880	AN4266	An13g00300	myID5024
F9C07_7009	Afu7g03890	AN4265	An13g00310	myID5025
F9C07_7010	Afu7g03900	AN4264	An13g00320	myID5026
F9C07_1430044	Afu7g03910	AN4263	An13g00370	myID5027
F9C07_1429605	Afu7g03940	AN10533	An13g00400	myID5028
F9C07_7017	Afu7g03950	AN10534	An13g00410	myID5029
F9C07_7018	Afu7g03960	AN4261	An13g00420	myID5030
F9C07_7020	Afu7g03980	AN4259	An13g00430	myID5031
F9C07_2227002	Afu7g04040	AN4255	An13g00510	myID5032
F9C07_110	Afu7g04050	AN4254	An13g00520	myID5033
F9C07_111	Afu7g04060	AN4253	An13g00540	myID5034
F9C07_112	Afu7g04070	AN5701	An13g00550	myID5035
F9C07_115	Afu7g04080	AN5698	An13g00590	myID5036
F9C07_2199077	Afu7g04090	AN10713	An13g00600	myID5037
F9C07_117	Afu7g04100	AN11788	An13g00610	myID5038
F9C07_2199079	Afu7g04110	AN10702	An13g00620	myID5039
F9C07_2134121	Afu7g04120	AN5695	An13g00640	myID5040
F9C07_2248677	Afu7g04130	AN5694	An13g00650	myID5041
F9C07_125	Afu7g04150	AN5693	An13g00670	myID5042
F9C07_1003787	Afu7g04160	AN5692	An13g00680	myID5043
F9C07_2248691	Afu7g04170	AN5691	An13g00690	myID5044
F9C07_128	Afu7g04180	AN5690	An13g00710	myID5045
F9C07_129	Afu7g04190	AN5688	An13g00740	myID5046
F9C07_2278615	Afu7g04200	AN5687	An13g00750	myID5047
F9C07_131	Afu7g04210	AN5686	An13g00760	myID5048
F9C07_132	Afu7g04220	AN5685	An13g00770	myID5049
F9C07_133	Afu7g04230	AN5684	An13g00780	myID5050
F9C07_134	Afu7g04240	AN5683	An13g00790	myID5051
F9C07_1003915	Afu7g04250	AN5682	An13g00793	myID5052
F9C07_136	Afu7g04260	AN5681	An13g00800	myID5053
F9C07_1004310	Afu7g04270	AN5680	An13g00810	myID5054
F9C07_138	Afu7g04280	AN5679	An13g00820	myID5055
F9C07_2278623	Afu7g04290	AN5678	An13g00840	myID5056
F9C07_2278624	Afu7g04300	AN5677	An13g00850	myID5057
F9C07_2278625	Afu7g04310	AN5676	An13g00860	myID5058
F9C07_142	Afu7g04320	AN5675	An13g00870	myID5059
F9C07_146	Afu7g04330	AN5674	An13g00890	myID5060
F9C07_148	Afu7g04350	AN5672	An13g00920	myID5061
F9C07_150	Afu7g04370	AN3740	An13g00940	myID5062
F9C07_151	Afu7g04380	AN3741	An13g00950	myID5063
F9C07_152	Afu7g04390	AN3742	An13g00970	myID5064
F9C07_2059142	Afu7g04400	AN3743	An13g00980	myID5065
F9C07_154	Afu7g04420	AN3744	An13g01000	myID5066
F9C07_2278637	Afu7g04430	AN3745	An13g01010	myID5067
F9C07_2278638	Afu7g04450	AN3746	An13g01020	myID5068
F9C07_2199110	Afu7g04460	AN3747	An13g01040	myID5069
F9C07_158	Afu7g04470	AN3750	An13g01050	myID5070
F9C07_159	Afu7g04480	AN3749	An13g01060	myID5071
F9C07_2278641	Afu7g04510	AN3751	An13g01090	myID5072
F9C07_2278648	Afu7g04580	AN3752	An13g01150	myID5073
F9C07_1006496	Afu7g04590	AN3753	An13g01160	myID5074
F9C07_2134323	Afu7g04600	AN10442	An13g01180	myID5075
F9C07_177	Afu7g04610	AN10456	An13g01190	myID5076
F9C07_182	Afu7g04650	AN3756	An13g01210	myID5077
